"Step","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc__MIN","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_rms_electrode_acc__MAX"
"30100","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"30170","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"30240","0.7068627450980393","0.7068627450980393","0.7068627450980393"
"30310","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"30380","0.7029411764705882","0.7029411764705882","0.7029411764705882"
"30450","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"30520","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"30590","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"30660","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"30730","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"30800","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"30870","0.7068627450980393","0.7068627450980393","0.7068627450980393"
"30940","0.7068627450980393","0.7068627450980393","0.7068627450980393"
"31010","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"31080","0.711764705882353","0.711764705882353","0.711764705882353"
"31150","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"31220","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"31290","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"31360","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"31430","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"31500","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"31570","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"31640","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"31710","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"31780","0.711764705882353","0.711764705882353","0.711764705882353"
"31850","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"31920","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"31990","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"32060","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"32130","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"32200","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"32270","0.7098039215686275","0.7098039215686275","0.7098039215686275"
"32340","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"32410","0.7049019607843138","0.7049019607843138","0.7049019607843138"
"32480","0.7049019607843138","0.7049019607843138","0.7049019607843138"
"32550","0.7","0.7","0.7"
"32620","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"32690","0.711764705882353","0.711764705882353","0.711764705882353"
"32760","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"32830","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"32900","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"32970","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"33040","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"33110","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"33180","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"33250","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"33320","0.7009803921568627","0.7009803921568627","0.7009803921568627"
"33390","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"33460","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"33530","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"33600","0.734313725490196","0.734313725490196","0.734313725490196"
"33670","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"33740","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"33810","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"33880","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"33950","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"34020","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"34090","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"34160","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"34230","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"34300","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"34370","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"34440","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"34510","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"34580","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"34650","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"34720","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"34790","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"34860","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"34930","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"35000","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"35070","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"35140","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"35210","0.7107843137254902","0.7107843137254902","0.7107843137254902"
"35280","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"35350","0.711764705882353","0.711764705882353","0.711764705882353"
"35420","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"35490","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"35560","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"35630","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"35700","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"35770","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"35840","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"35910","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"35980","0.7068627450980393","0.7068627450980393","0.7068627450980393"
"36050","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"36120","0.711764705882353","0.711764705882353","0.711764705882353"
"36190","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"36260","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"36330","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"36400","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"36470","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"36540","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"36610","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"36680","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"36750","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"36820","0.7098039215686275","0.7098039215686275","0.7098039215686275"
"36890","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"36960","0.7088235294117647","0.7088235294117647","0.7088235294117647"
"37030","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"37100","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"37170","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"37240","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"37310","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"37380","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"37450","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"37520","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"37590","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"37660","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"37730","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"37800","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"37870","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"37940","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"38010","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"38080","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"38150","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"38220","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"38290","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"38360","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"38430","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"38500","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"38570","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"38640","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"38710","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"38780","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"38850","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"38920","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"38990","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"39060","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"39130","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"39200","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"39270","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"39340","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"39410","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"39480","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"39550","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"39620","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"39690","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"39760","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"39830","0.7088235294117647","0.7088235294117647","0.7088235294117647"
"39900","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"39970","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"40040","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"40110","0.7088235294117647","0.7088235294117647","0.7088235294117647"
"40180","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"40250","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"40320","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"40390","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"40460","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"40530","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"40600","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"40670","0.7107843137254902","0.7107843137254902","0.7107843137254902"
"40740","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"40810","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"40880","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"40950","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"41020","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"41090","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"41160","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"41230","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"41300","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"41370","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"41440","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"41510","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"41580","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"41650","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"41720","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"41790","0.711764705882353","0.711764705882353","0.711764705882353"
"41860","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"41930","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"42000","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"42070","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"42140","0.7107843137254902","0.7107843137254902","0.7107843137254902"
"42210","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"42280","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"42350","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"42420","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"42490","0.7107843137254902","0.7107843137254902","0.7107843137254902"
"42560","0.707843137254902","0.707843137254902","0.707843137254902"
"42630","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"42700","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"42770","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"42840","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"42910","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"42980","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"43050","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"43120","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"43190","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"43260","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"43330","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"43400","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"43470","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"43540","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"43610","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"43680","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"43750","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"43820","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"43890","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"43960","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"44030","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"44100","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"44170","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"44240","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"44310","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"44380","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"44450","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"44520","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"44590","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"44660","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"44730","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"44800","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"44870","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"44940","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"45010","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"45080","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"45150","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"45220","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"45290","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"45360","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"45430","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"45500","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"45570","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"45640","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"45710","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"45780","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"45850","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"45920","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"45990","0.7127450980392157","0.7127450980392157","0.7127450980392157"
"46060","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"46130","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"46200","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"46270","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"46340","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"46410","0.7068627450980393","0.7068627450980393","0.7068627450980393"
"46480","0.703921568627451","0.703921568627451","0.703921568627451"
"46550","0.7049019607843138","0.7049019607843138","0.7049019607843138"
"46620","0.7049019607843138","0.7049019607843138","0.7049019607843138"
"46690","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"46760","0.7147058823529412","0.7147058823529412","0.7147058823529412"
"46830","0.707843137254902","0.707843137254902","0.707843137254902"
"46900","0.7","0.7","0.7"
"46970","0.7049019607843138","0.7049019607843138","0.7049019607843138"
"47040","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"47110","0.711764705882353","0.711764705882353","0.711764705882353"
"47180","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"47250","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"47320","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"47390","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"47460","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"47530","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"47600","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"47670","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"47740","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"47810","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"47880","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"47950","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"48020","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"48090","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"48160","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"48230","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"48300","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"48370","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"48440","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"48510","0.7421568627450981","0.7421568627450981","0.7421568627450981"
"48580","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"48650","0.7441176470588236","0.7441176470588236","0.7441176470588236"
"48720","0.7490196078431373","0.7490196078431373","0.7490196078431373"
"48790","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"48860","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"48930","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"49000","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"49070","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"49140","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"49210","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"49280","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"49350","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"49420","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"49490","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"49560","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"49630","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"49700","0.7107843137254902","0.7107843137254902","0.7107843137254902"
"49770","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"49840","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"49910","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"49980","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"50050","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"50120","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"50190","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"50260","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"50330","0.7166666666666667","0.7166666666666667","0.7166666666666667"
"50400","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"50470","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"50540","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"50610","0.734313725490196","0.734313725490196","0.734313725490196"
"50680","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"50750","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"50820","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"50890","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"50960","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"51030","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"51100","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"51170","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"51240","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"51310","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"51380","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"51450","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"51520","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"51590","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"51660","0.734313725490196","0.734313725490196","0.734313725490196"
"51730","0.7401960784313726","0.7401960784313726","0.7401960784313726"
"51800","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"51870","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"51940","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"52010","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"52080","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"52150","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"52220","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"52290","0.734313725490196","0.734313725490196","0.734313725490196"
"52360","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"52430","0.7411764705882353","0.7411764705882353","0.7411764705882353"
"52500","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"52570","0.734313725490196","0.734313725490196","0.734313725490196"
"52640","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"52710","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"52780","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"52850","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"52920","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"52990","0.7137254901960784","0.7137254901960784","0.7137254901960784"
"53060","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"53130","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"53200","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"53270","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"53340","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"53410","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"53480","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"53550","0.7411764705882353","0.7411764705882353","0.7411764705882353"
"53620","0.7411764705882353","0.7411764705882353","0.7411764705882353"
"53690","0.7411764705882353","0.7411764705882353","0.7411764705882353"
"53760","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"53830","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"53900","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"53970","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"54040","0.746078431372549","0.746078431372549","0.746078431372549"
"54110","0.7421568627450981","0.7421568627450981","0.7421568627450981"
"54180","0.7431372549019608","0.7431372549019608","0.7431372549019608"
"54250","0.7411764705882353","0.7411764705882353","0.7411764705882353"
"54320","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"54390","0.7450980392156863","0.7450980392156863","0.7450980392156863"
"54460","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"54530","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"54600","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"54670","0.7176470588235294","0.7176470588235294","0.7176470588235294"
"54740","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"54810","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"54880","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"54950","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"55020","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"55090","0.7470588235294118","0.7470588235294118","0.7470588235294118"
"55160","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"55230","0.7245098039215686","0.7245098039215686","0.7245098039215686"
"55300","0.7186274509803922","0.7186274509803922","0.7186274509803922"
"55370","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"55440","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"55510","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"55580","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"55650","0.734313725490196","0.734313725490196","0.734313725490196"
"55720","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"55790","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"55860","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"55930","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"56000","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"56070","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"56140","0.734313725490196","0.734313725490196","0.734313725490196"
"56210","0.7235294117647059","0.7235294117647059","0.7235294117647059"
"56280","0.7196078431372549","0.7196078431372549","0.7196078431372549"
"56350","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"56420","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"56490","0.7156862745098039","0.7156862745098039","0.7156862745098039"
"56560","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"56630","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"56700","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"56770","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"56840","0.7225490196078431","0.7225490196078431","0.7225490196078431"
"56910","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"56980","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"57050","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"57120","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"57190","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"57260","0.734313725490196","0.734313725490196","0.734313725490196"
"57330","0.7401960784313726","0.7401960784313726","0.7401960784313726"
"57400","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"57470","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"57540","0.7264705882352941","0.7264705882352941","0.7264705882352941"
"57610","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"57680","0.734313725490196","0.734313725490196","0.734313725490196"
"57750","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"57820","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"57890","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"57960","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"58030","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"58100","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"58170","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"58240","0.7352941176470589","0.7352941176470589","0.7352941176470589"
"58310","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"58380","0.7274509803921568","0.7274509803921568","0.7274509803921568"
"58450","0.7215686274509804","0.7215686274509804","0.7215686274509804"
"58520","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"58590","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"58660","0.7392156862745098","0.7392156862745098","0.7392156862745098"
"58730","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"58800","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"58870","0.7421568627450981","0.7421568627450981","0.7421568627450981"
"58940","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"59010","0.7254901960784313","0.7254901960784313","0.7254901960784313"
"59080","0.7323529411764705","0.7323529411764705","0.7323529411764705"
"59150","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"59220","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"59290","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"59360","0.7490196078431373","0.7490196078431373","0.7490196078431373"
"59430","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"59500","0.7362745098039216","0.7362745098039216","0.7362745098039216"
"59570","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"59640","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"59710","0.7372549019607844","0.7372549019607844","0.7372549019607844"
"59780","0.7431372549019608","0.7431372549019608","0.7431372549019608"
"59850","0.7313725490196078","0.7313725490196078","0.7313725490196078"
"59920","0.7294117647058823","0.7294117647058823","0.7294117647058823"
"59990","0.7284313725490196","0.7284313725490196","0.7284313725490196"
"60060","0.7303921568627451","0.7303921568627451","0.7303921568627451"
"60130","0.7382352941176471","0.7382352941176471","0.7382352941176471"
"60200","0.734313725490196","0.734313725490196","0.734313725490196"
